name,style,score,rating,brewer,abv,link,note,category
Breezy,IPA - American,,4.5,Bunker Brewing Company,6.7,https://www.beeradvocate.com/beer/profile/47922/387239/,No score yet,IPA
Chick A Dee,?,,,Bunker Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Libbeytown Brown,?,,,Bunker Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Machine Pilz,?,,,Bunker Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Nitro Oatmeal Stout,Stout - Oatmeal,,3.73,Bunker Brewing Company,5.5,https://www.beeradvocate.com/beer/profile/41566/304457/,No score yet,Stout
Distant Gardens – 16oz Can,?,,,Definitive Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Poetic Chemistry,IPA - New England,,4.24,Definitive Brewing Company,7.2,http://www.beeradvocate.com/search/?q=Poetic+Chemistry&qt=beer,No score yet,IPA
Vanilla Dome,IPA - New England,,4.25,Definitive Brewing Company,8.0,https://www.beeradvocate.com/beer/profile/51968/395655/,No score yet,IPA
Wordless Ideas,IPA - New England,,4.04,Definitive Brewing Company,7.5,http://www.beeradvocate.com/search/?q=Wordless+Ideas&qt=beer,No score yet,IPA
John Henry Stout,Stout - American,,3.75,Fore River Brewing Company,6.2,https://www.beeradvocate.com/beer/profile/32398/125467/,No score yet,Stout
Preble Raspberry,?,,,Fore River Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Purple Berry Jam,Sour - Fruited Kettle Sour,,4.0,Foundation Brewing Company,4.5,http://www.beeradvocate.com/search/?q=Purple+Berry+Jam&qt=beer,No score yet,Other
Gneiss Shandy,?,,,Gneiss Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Blushing Star,Wild Ale,,4.35,Liquid Riot Bottling Company,6.2,https://www.beeradvocate.com/beer/profile/45874/577304/,No score yet,Ale
Galaxy Ddh Oh-j,?,,,Lone Pine Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Neon Balloon Dog,IPA - New England,,3.86,Lone Pine Brewing Company,6.0,http://www.beeradvocate.com/search/?q=Neon+Balloon+Dog&qt=beer,No score yet,IPA
Oh-j Double Ipa,?,,,Lone Pine Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Onesie: Galaxy,?,,,Lone Pine Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Lunch Ipa,?,,,Maine Beer Company,?,none,couldn't find BeerAdvocate page,Other
Peeper Ale,?,,,Maine Beer Company,?,none,couldn't find BeerAdvocate page,Other
All The Way Up: Mango Lime,?,,,Mast Landing Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Certain Things,Pilsner - German,,4.03,Mast Landing Brewing Company,4.8,http://www.beeradvocate.com/search/?q=Certain+Things&qt=beer,No score yet,Other
Coffee Gunner's Daughter,?,,,Mast Landing Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Ddh Tell Tale,Pale Ale - American,,3.91,Mast Landing Brewing Company,5.3,https://www.beeradvocate.com/beer/profile/44121/377930/,No score yet,Ale
Gunner's Daughter,?,,,Mast Landing Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Rooftops,K\xc3\xb6lsch,,3.94,Mast Landing Brewing Company,5.2,https://www.beeradvocate.com/beer/profile/44121/495107/,No score yet,Other
Blue Slide Park,Brown Ale - American,,0.0,Odd By Nature Brewing,5.4,http://www.beeradvocate.com/search/?q=Blue+Slide+Park&qt=beer,No score yet,Ale
Class Of 2021,IPA - New England,,4.09,Odd By Nature Brewing,6.9,https://www.beeradvocate.com/beer/profile/38590/550056/,No score yet,IPA
Crantastic Voyage,Sour - Berliner Weisse,,2.89,Odd By Nature Brewing,5.5,http://www.beeradvocate.com/search/?q=Crantastic+Voyage&qt=beer,No score yet,Sour
Half Baked: Pumpkin Pecan Pie,?,,,Odd By Nature Brewing,?,none,couldn't find BeerAdvocate page,Other
Pumpkin Scoop,?,,,Odd By Nature Brewing,?,none,couldn't find BeerAdvocate page,Other
What Is A Quince?,?,,,Odd By Nature Brewing,?,none,couldn't find BeerAdvocate page,Other
What Plants Crave,?,,,Odd By Nature Brewing,?,none,couldn't find BeerAdvocate page,Other
Chickadee & Finch,?,,,Orono Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Classic Stout,Stout - American,,4.24,Orono Brewing Company,6.0,https://www.beeradvocate.com/beer/profile/25232/90366/,No score yet,Stout
Concrete Canvas,IPA - New England,,4.05,Orono Brewing Company,8.5,http://www.beeradvocate.com/search/?q=Concrete+Canvas&qt=beer,No score yet,IPA
Black Light,Stout - American,,3.58,Oxbow Brewing Company,4.5,https://www.beeradvocate.com/beer/profile/11023/571877/,No score yet,Stout
Brown Bread,Brown Ale - English,,3.99,Oxbow Brewing Company,4.1,https://www.beeradvocate.com/beer/profile/18189/78472/,No score yet,Ale
Frambiovese,Wild Ale,,4.13,Oxbow Brewing Company,8.0,http://www.beeradvocate.com/search/?q=Frambiovese&qt=beer,No score yet,Ale
Household,Farmhouse Ale - Saison,,4.14,Oxbow Brewing Company,6.0,https://www.beeradvocate.com/beer/profile/26439/525770/,No score yet,Ale
Kahn,Farmhouse Ale - Saison,,4.13,Oxbow Brewing Company,6.0,https://www.beeradvocate.com/beer/profile/26439/406620/,No score yet,Ale
Strawberry Darkness,?,,,Oxbow Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Blueberry Squadron,Sour - Fruited Kettle Sour,,0.0,Rising Tide Brewing Company,5.7,http://www.beeradvocate.com/search/?q=Blueberry+Squadron&qt=beer,No score yet,Other
Prelude Winter Warmer,?,,,Shipyard Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Pumpkinhead,Pumpkin Beer,,3.97,Shipyard Brewing Company,?,https://www.beeradvocate.com/beer/profile/4858/41296/,No score yet,Other
Campfire Whoopie,?,,,Some Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Morning Whoopie,Stout - Sweet / Milk,,3.64,Some Brewing Company,6.3,http://www.beeradvocate.com/search/?q=Morning+Whoopie&qt=beer,No score yet,Stout
Fake Chains & Fur Coats,?,,,Burley Oak Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Human Solenoid,IPA - New England,,0.0,Burley Oak Brewing Company,8.8,http://www.beeradvocate.com/search/?q=Human+Solenoid&qt=beer,No score yet,IPA
In There Like Swimwear,IPA - Imperial,,4.25,Burley Oak Brewing Company,10.5,http://www.beeradvocate.com/search/?q=In+There+Like+Swimwear&qt=beer,No score yet,IPA
Pumpkin Cobbler Jream,?,,,Burley Oak Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Stuffed French Toast Jream,?,,,Burley Oak Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Stunts!,Wild Ale,,4.01,Rar Brewing,4.5,https://www.beeradvocate.com/beer/profile/31849/485158/,No score yet,Ale
A Year With Dr Nandu -16oz Can,?,,,Aeronaut Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Boreal Kingdom,IPA - New England,,3.51,Aeronaut Brewing Company,6.2,http://www.beeradvocate.com/search/?q=Boreal+Kingdom&qt=beer,No score yet,IPA
Brave Noise,Pale Ale - American,,4.08,Aeronaut Brewing Company,4.5,https://www.beeradvocate.com/beer/profile/16378/572322/,No score yet,Ale
Cocoasutra,?,,,Aeronaut Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Passionfruit Sour Planet,?,,,Aeronaut Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Solar Glare,Farmhouse Ale - Saison,,3.99,Aeronaut Brewing Company,4.7,http://www.beeradvocate.com/search/?q=Solar+Glare&qt=beer,No score yet,Ale
Windowgazer,?,,,Aeronaut Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Zero Meridian,Lager - European Pale,,3.89,Aeronaut Brewing Company,4.7,https://www.beeradvocate.com/beer/profile/34607/574141/,No score yet,Lager
Nailed It,Stout - Oatmeal,,3.81,Backlash Beer Company,5.5,https://www.beeradvocate.com/beer/profile/42049/359572/,No score yet,Stout
Striking Distance,IPA - Imperial,,4.17,Backlash Beer Company,8.2,http://www.beeradvocate.com/search/?q=Striking+Distance&qt=beer,No score yet,IPA
Cash Rules Everything,Pale Ale - American,,3.88,Barewolf Brewing Company,5.7,https://www.beeradvocate.com/beer/profile/50301/538223/,No score yet,Ale
Creative Differences,IPA - New England,,4.22,Barewolf Brewing Company,7.0,https://www.beeradvocate.com/beer/profile/50301/479752/,No score yet,IPA
Culture Critic,?,,,Barewolf Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Eat My Schwarz,Lager - Schwarzbier,,3.25,Barewolf Brewing Company,5.5,http://www.beeradvocate.com/search/?q=Eat+My+Schwarz&qt=beer,No score yet,Lager
Ectoplasmic Heart Break,?,,,Barewolf Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Flux = Rad,?,,,Barewolf Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Foggier Galaxy,?,,,Barewolf Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Quart Order,?,,,Barewolf Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Quicksand,Pale Ale - American,,4.19,Barewolf Brewing Company,5.2,https://www.beeradvocate.com/beer/profile/50301/551733/,No score yet,Ale
Where The Waves Conspire,?,,,Barewolf Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Drayman's Porter,?,,,Berkshire Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Original Gangster,IPA - American,,3.84,Berkshire Brewing Company,6.0,https://www.beeradvocate.com/beer/profile/20345/189209/,No score yet,IPA
All That Haze,IPA - New England,,4.27,Bldg 8 Brewing,8.1,https://www.beeradvocate.com/beer/profile/41086/550785/,No score yet,IPA
Bldg 8 The Lager,?,,,Bldg 8 Brewing,?,none,couldn't find BeerAdvocate page,Other
Sour Series: Peach,Sour - Fruited Kettle Sour,,0.0,Bldg 8 Brewing,3.8,https://www.beeradvocate.com/beer/profile/60225/541890/,No score yet,Other
Samuel Adams Reunion Ipa,?,,,Boston Beer Company,?,none,couldn't find BeerAdvocate page,Other
Prograde Motion,Lager - Japanese Rice,,4.01,Brick & Feather Brewery,4.9,http://www.beeradvocate.com/search/?q=Prograde+Motion&qt=beer,No score yet,Lager
Perhapsody,Farmhouse Ale - Saison,,0.0,Cambridge Brewing Company,6.4,http://www.beeradvocate.com/search/?q=Perhapsody&qt=beer,No score yet,Ale
Hi-top Fade,?,,,Canned Heat Craft Beer Company,?,none,couldn't find BeerAdvocate page,Other
It's Fricken Bats,?,,,Canned Heat Craft Beer Company,?,none,couldn't find BeerAdvocate page,Other
Mah! What's For Suppah?,?,,,Canned Heat Craft Beer Company,?,none,couldn't find BeerAdvocate page,Other
Pumpkin Carving Contest,?,,,Canned Heat Craft Beer Company,?,none,couldn't find BeerAdvocate page,Other
Hi-def,?,,,Castle Island Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Cisco Sunrise Ipa,?,,,Cisco Brewers,?,none,couldn't find BeerAdvocate page,Other
Gripah Ipa,?,,,Cisco Brewers,?,none,couldn't find BeerAdvocate page,Other
Lil' Crispy,?,,,Clown Shoes Beer,?,none,couldn't find BeerAdvocate page,Other
Luchador At Sunrise,?,,,Clown Shoes Beer,?,none,couldn't find BeerAdvocate page,Other
Mango Farm,IPA - New England,,3.95,Clown Shoes Beer,6.8,https://www.beeradvocate.com/beer/profile/2447/536370/,No score yet,IPA
Handline Kolsch,?,,,Devils Purse Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Pollock Rip Ipa,?,,,Devils Purse Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Skywind,IPA - Imperial,,4.09,Devils Purse Brewing Company,8.0,http://www.beeradvocate.com/search/?q=Skywind&qt=beer,No score yet,IPA
Stonehorse Citra,?,,,Devils Purse Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Beantown Vanilla Latte,?,,,Dorchester Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Forever O.F.D,?,,,Dorchester Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Galaxy Lights,IPA - New England,,3.8,Dorchester Brewing Company,4.5,https://www.beeradvocate.com/beer/profile/45045/505310/,No score yet,IPA
Indigo Sunrise,?,,,Dorchester Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Lightyear Journey,IPA - New England,,3.82,Dorchester Brewing Company,6.0,https://www.beeradvocate.com/beer/profile/45045/505309/,No score yet,IPA
Neponset Gold,Blonde Ale - American,,3.48,Dorchester Brewing Company,5.2,http://www.beeradvocate.com/search/?q=Neponset+Gold&qt=beer,No score yet,Ale
Judah,IPA - Imperial,,4.31,Essex County Brewing Company,8.0,http://www.beeradvocate.com/search/?q=Judah&qt=beer,No score yet,IPA
N20,IPA - New England,,4.4,Essex County Brewing Company,6.0,http://www.beeradvocate.com/search/?q=N20&qt=beer,No score yet,IPA
One Drop,IPA - Imperial,,4.25,Essex County Brewing Company,8.0,https://www.beeradvocate.com/beer/profile/27778/303679/,No score yet,IPA
Danko,Lager - European Pale,,3.83,Exhibit A Brewing Company,5.6,https://www.beeradvocate.com/beer/profile/45511/284717/,No score yet,Lager
The Cat's Meow,?,,,Exhibit A Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Battle Standard,Lager - American,,3.92,Four Phantoms Brewing Company,5.5,http://www.beeradvocate.com/search/?q=Battle+Standard&qt=beer,No score yet,Lager
Ddh Pulp Daddy,?,,,Greater Good Imperial Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Funk Daddy,IPA - Imperial,,3.9,Greater Good Imperial Brewing Company,8.0,https://www.beeradvocate.com/beer/profile/46086/505582/,No score yet,IPA
Ba House Marg,Pilsner - German,,3.94,Harpoon Brewery,5.0,https://www.beeradvocate.com/beer/profile/39318/433161/,No score yet,Other
Dragonweisse,?,,,Harpoon Brewery,?,none,couldn't find BeerAdvocate page,Other
Dunkin Midnight,?,,,Harpoon Brewery,?,none,couldn't find BeerAdvocate page,Other
Dunkin' Pumpkin,?,,,Harpoon Brewery,?,none,couldn't find BeerAdvocate page,Other
Green Mountain Ryed,Rye Beer,,4.07,Harpoon Brewery,7.0,http://www.beeradvocate.com/search/?q=Green+Mountain+Ryed&qt=beer,No score yet,Other
Ufo Big Squeeze,?,,,Harpoon Brewery,?,none,couldn't find BeerAdvocate page,Other
Ufo Georgia Peach,?,,,Harpoon Brewery,?,none,couldn't find BeerAdvocate page,Other
Adult Contemporary,IPA - American,,4.03,Honest Weight Artisan Beer,6.6,http://www.beeradvocate.com/search/?q=Adult+Contemporary&qt=beer,No score yet,IPA
Mason Brook,Farmhouse Ale - Saison,,4.11,Honest Weight Artisan Beer,4.0,http://www.beeradvocate.com/search/?q=Mason+Brook&qt=beer,No score yet,Ale
Millington,Lager - Helles,,3.83,Honest Weight Artisan Beer,5.4,http://www.beeradvocate.com/search/?q=Millington&qt=beer,No score yet,Lager
Postcards From Seth,Pale Ale - American,,4.09,Honest Weight Artisan Beer,4.0,http://www.beeradvocate.com/search/?q=Postcards+From+Seth&qt=beer,No score yet,Ale
Preroll: Waiti,?,,,Honest Weight Artisan Beer,?,none,couldn't find BeerAdvocate page,Other
Swift & Changeable,?,,,Honest Weight Artisan Beer,?,none,couldn't find BeerAdvocate page,Other
World Of Echo,?,,,Honest Weight Artisan Beer,?,none,couldn't find BeerAdvocate page,Other
Blanche De Grace,?,,,Idle Hands Craft Ales,?,none,couldn't find BeerAdvocate page,Other
Kill Your Idles: Salted Rim,Fruit and Field Beer,,4.23,Idle Hands Craft Ales,5.6,http://www.beeradvocate.com/search/?q=Kill+Your+Idles:+Salted+Rim&qt=beer,No score yet,Other
Bba Chai Framinghammer,?,,,Jack\'s Abby Craft Lagers,?,none,couldn't find BeerAdvocate page,Other
Bba French Toast Framinghammer,?,,,Jack\'s Abby Craft Lagers,?,none,couldn't find BeerAdvocate page,Other
Hoponuius Union,?,,,Jack\'s Abby Craft Lagers,?,none,couldn't find BeerAdvocate page,Other
Bell's Amber Ale,?,,,Bell\'s Brewery,?,none,couldn't find BeerAdvocate page,Other
Bell's Porter,?,,,Bell\'s Brewery,?,none,couldn't find BeerAdvocate page,Other
Flamingo's Fruit Fight,?,,,Bell\'s Brewery,?,none,couldn't find BeerAdvocate page,Other
Kbs Cinnamon Vanilla Cocoa,?,,,Founders Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Kbs Espresso,?,,,Founders Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Mas Agave Grapefruit,?,,,Founders Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Dragon's Milk,?,,,New Holland Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Dragon's Milk Vanilla,?,,,New Holland Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Dragon's Milk: Salted Caramel,?,,,New Holland Brewing Company,?,none,couldn't find BeerAdvocate page,Other
M-43 Tart Strawberry,?,,,Old Nation Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Pret,Farmhouse Ale - Saison,,4.01,Old Nation Brewing Company,4.9,https://www.beeradvocate.com/beer/profile/51143/561085/,No score yet,Ale
The Axeman,Red Ale - American Amber / Red,,4.41,Surly Brewing Company,6.3,https://www.beeradvocate.com/beer/profile/38237/216436/,No score yet,Ale
Bourbon Barrel Quad,Quadrupel (Quad),,3.17,Boulevard Brewing Company,9.0,https://www.beeradvocate.com/beer/profile/2391/66858/,No score yet,Other
Cloud Curtain: Strata,?,,,Mountains Walking,?,none,couldn't find BeerAdvocate page,Other
Opaque Thoughts: Creamsicle,?,,,Mountains Walking,?,none,couldn't find BeerAdvocate page,Other
Hoppy Horror Picture Show,IPA - American,,3.68,Beer Zombies Brewing Company,?,http://www.beeradvocate.com/search/?q=Hoppy+Horror+Picture+Show&qt=beer,No score yet,IPA
Rvp Robust Vanilla Porter,?,,,Great North Aleworks,?,none,couldn't find BeerAdvocate page,Other
Landlocks & Brookies,?,,,Northwoods Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Tall Tall Trees: Volume 4,IPA - New England,,3.87,Northwoods Brewing Company,5.5,https://www.beeradvocate.com/beer/profile/54955/509858/,No score yet,IPA
Trapper's Pack,?,,,Northwoods Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Alexandr 10°,?,,,Schilling Beer Company,?,none,couldn't find BeerAdvocate page,Other
Resilience: Arethusa,?,,,Schilling Beer Company,?,none,couldn't find BeerAdvocate page,Other
Resilience: Geppetto,?,,,Schilling Beer Company,?,none,couldn't find BeerAdvocate page,Other
Blackberry Saltwater Taffy Ipa,?,,,Smuttynose Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Juices Wild,IPA - American,,3.49,Smuttynose Brewing Company,7.0,https://www.beeradvocate.com/beer/profile/22564/272886/,No score yet,IPA
Pineapple Cherry Cake,?,,,Smuttynose Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Pilot Episode,IPA - Imperial,,0.0,Tilton Brothers Brewing,8.3,https://www.beeradvocate.com/beer/profile/55568/475153/,No score yet,IPA
Dream Catch,?,,,Woodstock Inn Brewery,?,none,couldn't find BeerAdvocate page,Other
Drill Deeper,IPA - Imperial,,4.08,Magnify Brewing Company,9.0,http://www.beeradvocate.com/search/?q=Drill+Deeper&qt=beer,No score yet,IPA
Hype Train: Mango,?,,,Magnify Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Juice Jail,IPA - American,,4.18,Magnify Brewing Company,8.0,http://www.beeradvocate.com/search/?q=Juice+Jail&qt=beer,No score yet,IPA
Globe Theatre: Verdejo,Lambic - Fruit,,4.28,The Referend Bier Blendery,7.7,http://www.beeradvocate.com/search/?q=Globe+Theatre:+Verdejo&qt=beer,No score yet,Sour
Krak!,Lambic - Fruit,,4.15,The Referend Bier Blendery,6.5,https://www.beeradvocate.com/beer/profile/47353/410159/,No score yet,Sour
Veni Sanctus Spiritus,?,,,The Referend Bier Blendery,?,none,couldn't find BeerAdvocate page,Other
She's Tert: Blackberry Lemon,?,,,Artisanal Brew Works,?,none,couldn't find BeerAdvocate page,Other
Snow Cone Sour: Grape,?,,,Artisanal Brew Works,?,none,couldn't find BeerAdvocate page,Other
Got: Valar Dohaeris,?,,,Brewery Ommegang,?,none,couldn't find BeerAdvocate page,Other
Hopstate Ipa,?,,,Brewery Ommegang,?,none,couldn't find BeerAdvocate page,Other
Ommegang Witte,?,,,Brewery Ommegang,?,none,couldn't find BeerAdvocate page,Other
Brooklyn Lager,Lager - Vienna,,3.39,Brooklyn Brewery,3.5,https://www.beeradvocate.com/beer/profile/45/409197/,No score yet,Lager
Jam Juice,Lager - American,,3.74,Captain Lawrence Brewing Company,4.5,https://www.beeradvocate.com/beer/profile/12959/392089/,No score yet,Lager
Snyder Bier,Altbier,,3.76,Captain Lawrence Brewing Company,6.0,https://www.beeradvocate.com/beer/profile/1056/33628/,No score yet,Other
Snyder Frucht,?,,,Captain Lawrence Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Gondola Session,IPA - American,,4.0,Common Roots Brewing Company,5.2,http://www.beeradvocate.com/search/?q=Gondola+Session&qt=beer,No score yet,IPA
Snowy Mounds,Stout - American,,3.64,Common Roots Brewing Company,7.0,http://www.beeradvocate.com/search/?q=Snowy+Mounds&qt=beer,No score yet,Stout
Fruit Machine,Sour - Fruited Kettle Sour,,4.1,Decadent Ales,6.1,https://www.beeradvocate.com/beer/profile/46611/501014/,No score yet,Other
Gose No. 1,?,,,Ebbs Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Ipa No. 1,?,,,Ebbs Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Ipa No. 7,?,,,Ebbs Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Lager No. 1,?,,,Ebbs Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Stout No. 1,?,,,Ebbs Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Coffee Vanilla Mobius,?,,,Equilibrium Brewery,?,none,couldn't find BeerAdvocate page,Other
Dhop31,?,,,Equilibrium Brewery,?,none,couldn't find BeerAdvocate page,Other
Keeping Memories,Farmhouse Ale - Saison,,4.12,Equilibrium Brewery,6.0,https://www.beeradvocate.com/beer/profile/47536/544702/,No score yet,Ale
Keeping Memories Blend #2,?,,,Equilibrium Brewery,?,none,couldn't find BeerAdvocate page,Other
Mc2,?,,,Equilibrium Brewery,?,none,couldn't find BeerAdvocate page,Other
Mobius,Stout - American,,4.0,Equilibrium Brewery,6.7,https://www.beeradvocate.com/beer/profile/33824/188441/,No score yet,Stout
Rho,Stout - American Imperial,,4.44,Equilibrium Brewery,10.0,https://www.beeradvocate.com/beer/profile/47536/417576/,No score yet,Stout
Christmas Eve At An Nyc Hotel,?,,,Evil Twin Brewing,?,none,couldn't find BeerAdvocate page,Other
Cola,Sour - Berliner Weisse,,3.8,Evil Twin Brewing,4.5,https://www.beeradvocate.com/beer/profile/12172/516285/,No score yet,Sour
Even More Xmas,Stout - American Imperial,,4.07,Evil Twin Brewing,12.0,http://www.beeradvocate.com/search/?q=Even+More+Xmas&qt=beer,No score yet,Stout
Prediction Is Very Difficult,?,,,Evil Twin Brewing,?,none,couldn't find BeerAdvocate page,Other
Archipelago Breeze,Pilsner - Bohemian / Czech,,4.21,Finback Brewery,5.4,http://www.beeradvocate.com/search/?q=Archipelago+Breeze&qt=beer,No score yet,Other
Ba Banana Drip,?,,,Finback Brewery,?,none,couldn't find BeerAdvocate page,Other
Ba Blueberry Drip,?,,,Finback Brewery,?,none,couldn't find BeerAdvocate page,Other
Ba Marshmallow Drip,?,,,Finback Brewery,?,none,couldn't find BeerAdvocate page,Other
Greenery,IPA - American,,3.93,Finback Brewery,7.0,https://www.beeradvocate.com/beer/profile/46398/366354/,No score yet,IPA
Innerbloom,IPA - American,,4.25,Finback Brewery,6.3,https://www.beeradvocate.com/beer/profile/48082/448011/,No score yet,IPA
Oscillation Batch 27,?,,,Finback Brewery,?,none,couldn't find BeerAdvocate page,Other
Polyculture,IPA - New England,,3.92,Finback Brewery,7.6,https://www.beeradvocate.com/beer/profile/33901/568270/,No score yet,IPA
Sans Serif,?,,,Finback Brewery,?,none,couldn't find BeerAdvocate page,Other
"Mind, Body, Light, Sound",?,,,Foreign Objects Beer Company,?,none,couldn't find BeerAdvocate page,Other
Gay Beer Lager,?,,,Gay Beer,?,none,couldn't find BeerAdvocate page,Other
Neon Dream,IPA - New England,,3.75,Greenpoint Beer & Ale Company,6.8,https://www.beeradvocate.com/beer/profile/34104/555062/,No score yet,IPA
Omnipresent,IPA - American,,4.0,Greenpoint Beer & Ale Company,6.5,https://www.beeradvocate.com/beer/profile/27289/369700/,No score yet,IPA
Air Knife,IPA - American,,4.03,Grimm Artisanal Ales,6.8,http://www.beeradvocate.com/search/?q=Air+Knife&qt=beer,No score yet,IPA
American Grimm,Porter - Baltic,,4.2,Grimm Artisanal Ales,8.6,http://www.beeradvocate.com/search/?q=American+Grimm&qt=beer,No score yet,Other
Hyperfocus: El Dorado,?,,,Grimm Artisanal Ales,?,none,couldn't find BeerAdvocate page,Other
Prose Poem,Sour - Fruited Kettle Sour,,4.25,Grimm Artisanal Ales,6.0,http://www.beeradvocate.com/search/?q=Prose+Poem&qt=beer,No score yet,Other
Super Present,Sour - Gose,,4.15,Grimm Artisanal Ales,5.0,http://www.beeradvocate.com/search/?q=Super+Present&qt=beer,No score yet,Sour
Tra La La,Wild Ale,,3.92,Grimm Artisanal Ales,7.2,https://www.beeradvocate.com/beer/profile/32893/484763/,No score yet,Ale
Trapdoor Exit,Pale Ale - American,,4.12,Grimm Artisanal Ales,5.5,http://www.beeradvocate.com/search/?q=Trapdoor+Exit&qt=beer,No score yet,Ale
Xenos,Pilsner - German,,3.96,Grimm Artisanal Ales,5.0,http://www.beeradvocate.com/search/?q=Xenos&qt=beer,No score yet,Other
Amulet,Pale Ale - American,,3.53,Hudson Valley Brewery,5.5,https://www.beeradvocate.com/beer/profile/50266/298579/,No score yet,Ale
Diadem,Pale Ale - American,,4.0,Hudson Valley Brewery,6.0,https://www.beeradvocate.com/beer/profile/44599/506747/,No score yet,Ale
Lifted,IPA - New England,,4.13,Interboro Spirit And Ales,6.0,https://www.beeradvocate.com/beer/profile/34132/572790/,No score yet,IPA
Yankee & The Brave,?,,,Interboro Spirit And Ales,?,none,couldn't find BeerAdvocate page,Other
Mosaic Flower Power,?,,,Ithaca Beer Company,?,none,couldn't find BeerAdvocate page,Other
Plasma Fantasma,Sour - Fruited Kettle Sour,,3.79,Kings County Brewers Collective,7.0,http://www.beeradvocate.com/search/?q=Plasma+Fantasma&qt=beer,No score yet,Other
Razor Grazer,?,,,Kings County Brewers Collective,?,none,couldn't find BeerAdvocate page,Other
Robot Fish: Nelson Smash,IPA - New England,,3.87,Kings County Brewers Collective,6.6,http://www.beeradvocate.com/search/?q=Robot+Fish:+Nelson+Smash&qt=beer,No score yet,IPA
Project Cannons,?,,,Long Island City Beer Project,?,none,couldn't find BeerAdvocate page,Other
Ladon Berry Cheesecake,?,,,Mortalis Brewing Company,?,none,couldn't find BeerAdvocate page,Other
The Litmus Test,Wild Ale,,4.12,Newburgh Brewing Company,5.0,https://www.beeradvocate.com/beer/profile/29419/419516/,No score yet,Ale
Ddh Citra + Mosaic,?,,,Other Half Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Ddh Forever Ever,?,,,Other Half Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Ddh Go With The Flow,?,,,Other Half Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Ddh Small Riwaka Everything,?,,,Other Half Brewing Company,?,none,couldn't find BeerAdvocate page,Other
Ddh Space Daydream,?,,,Other Half Brewing Company,?,none,couldn't find BeerAdvocate page,Other
One Handed Applause,?,,,Paradox Brewing Company,?,none,couldn't find BeerAdvocate page,Other
